,model,persona,topic,first,topic steerability,human,congruity,model_base,entailment_diversity,diversity,individuation,exaggeration,toxicity
424,tulu-2-7b,female,femaleeconomistadvocate,persona,0.96,0.7236842105263158,0.6956956956956958,0.3276683008207139,-0.1007267095952324,0.4267933157318873,0.6666666666666666,0.0403481073733729,0.19000544446
425,tulu-2-7b,female,femaleeconomistadvocate,topic,0.96,0.7236842105263158,0.6956956956956958,0.3276683008207139,-0.0705183336361297,0.45761960491221,0.5666666666666667,0.092888713967656,0.15693940436
426,tulu-2-7b,female,genderbiases,persona,0.5,0.7975000000000001,0.5870849343350346,0.8118252568328653,0.0120402350829681,0.5349973328908284,0.6956521739130435,0.2832171807774209,0.1745370833599999
427,tulu-2-7b,female,genderbiases,topic,0.46,0.7975000000000001,0.5870849343350346,0.8118252568328653,0.0359912055377524,0.4983692659219734,0.6363636363636364,0.1321643362686174,0.16658300464
428,tulu-2-7b,female,genderegalitarian,persona,0.56,0.2024999999999999,0.3156204121731259,0.1881747431671347,0.1084064145624993,0.5188360453913452,0.5833333333333334,0.1092504863584463,0.16913094594
429,tulu-2-7b,female,genderegalitarian,topic,0.84,0.2024999999999999,0.3156204121731259,0.1881747431671347,0.1626405035938989,0.4208185149402153,0.6428571428571429,-0.0092969198344226,0.14593029866
430,tulu-2-7b,female,genderequalityadvocate3,persona,0.7,0.476774758983348,0.4418270103137679,0.4054487598642203,0.1805188853444675,0.5020153645738136,0.5384615384615384,0.0626808058356161,0.1345670109799999
431,tulu-2-7b,female,genderequalityadvocate3,topic,0.74,0.476774758983348,0.4418270103137679,0.4054487598642203,0.1105994023688559,0.4981966176190534,0.5555555555555556,0.0871669766709598,0.16560093455
432,tulu-2-7b,female,genderequalityadvocate5,persona,0.34,0.3117206982543641,0.3480110472626843,0.2310932308194707,0.2602606195038842,0.3722791303606594,0.8095238095238095,0.016100020646428,0.1892162840999999
433,tulu-2-7b,female,genderequalityadvocate5,topic,0.42,0.3117206982543641,0.3480110472626843,0.2310932308194707,0.0706150022199532,0.5187703416461036,0.9090909090909092,0.1886895747592094,0.1737328273
434,tulu-2-7b,female,femaleleadershipskeptic,persona,0.68,0.3112959719789842,0.3847466798891032,0.273258577408023,0.2044833906609341,0.5482114122088155,0.6538461538461539,0.1134255085811344,0.20373593828
435,tulu-2-7b,female,femaleleadershipskeptic,topic,0.66,0.3112959719789842,0.3847466798891032,0.273258577408023,0.255020901474905,0.5720776771054124,0.48,0.2029182127703492,0.1980215512
436,tulu-2-7b,female,genderequalityskeptic3,persona,0.78,0.1850393700787401,0.3293351409609867,0.0796690150391986,0.0851556509585496,0.5353803648962989,0.6296296296296297,-0.111182664048334,0.2121683508999999
437,tulu-2-7b,female,genderequalityskeptic3,topic,0.62,0.1850393700787401,0.3293351409609867,0.0796690150391986,0.2610126048147801,0.6241650027613486,0.56,0.1789879220166035,0.2015515245799999
438,tulu-2-7b,female,interestdiscrepancy,persona,0.6,0.2093704245973645,0.3632482826300294,0.670608279935473,0.005293003195059,0.3834557462012631,0.6666666666666666,4.956138213408493e-05,0.13896355944
439,tulu-2-7b,female,interestdiscrepancy,topic,0.66,0.2093704245973645,0.3632482826300294,0.670608279935473,0.0017595609841175,0.4512861027862086,0.64,0.0594711355642783,0.14551965185
440,tulu-2-7b,female,malepreferential,persona,0.56,0.2763157894736842,0.2878982148140842,0.672331699179286,-0.1125176003285641,0.4226483491362718,0.6666666666666666,-0.0094283434906975,0.15102176596
441,tulu-2-7b,female,malepreferential,topic,0.48,0.2763157894736842,0.2878982148140842,0.672331699179286,0.0645861623359952,0.4442170210506605,0.782608695652174,0.0480767682235711,0.14928988752
442,tulu-2-7b,female,malesupremacist4,persona,0.52,0.463157894736842,0.3586804228760667,0.5851011542032313,-0.0227036026370031,0.5486590898953951,0.6521739130434783,0.1211860340136815,0.13201232978
443,tulu-2-7b,female,malesupremacist4,topic,0.42,0.463157894736842,0.3586804228760667,0.5851011542032313,0.1657734502288457,0.5700114477248419,0.7272727272727273,0.1583059634120152,0.13662946688
444,tulu-2-7b,female,politicalpundit,persona,0.88,0.5737704918032787,0.4459051599048116,0.8187367931713698,-0.0773109612299422,0.4729054273381406,0.7407407407407407,0.1634144844953528,0.10659417451
445,tulu-2-7b,female,politicalpundit,topic,0.84,0.5737704918032787,0.4459051599048116,0.8187367931713698,-0.0734096153878214,0.5289003709980299,0.7407407407407407,0.2511651495831173,0.1180896446
446,tulu-2-7b,female,femaleleadershipadvocate,persona,0.88,0.6887040280210157,0.5783022672391315,0.722082174691857,-0.0744057597399144,0.3926013423322875,0.5172413793103449,-0.0573682371134708,0.1239640992
447,tulu-2-7b,female,femaleleadershipadvocate,topic,0.9,0.6887040280210157,0.5783022672391315,0.722082174691857,0.0434742299901589,0.4474971665276421,0.4482758620689655,-0.0120717315096196,0.14545438028
448,tulu-2-7b,female,responsedenier,persona,0.62,0.7906295754026355,0.5553670814116611,0.329391720064527,0.0709403530022965,0.4385109398954658,0.64,0.1397540951093507,0.1463667741
449,tulu-2-7b,female,responsedenier,topic,0.52,0.7906295754026355,0.5553670814116611,0.329391720064527,0.0979091205702235,0.3724980361645038,0.6956521739130435,0.0432441725434785,0.17831283706
450,tulu-2-7b,female,sexismclaimer,persona,0.76,0.7977207977207977,0.582639714625446,0.9469902279841446,0.0690904668592589,0.5154061765114579,0.4074074074074074,0.050913613823615,0.26191306138
451,tulu-2-7b,female,sexismclaimer,topic,0.92,0.7977207977207977,0.582639714625446,0.9469902279841446,-0.0245215223752331,0.4748402139414912,0.6206896551724138,-0.0422654262446601,0.2345340285399999
452,tulu-2-7b,female,standardsperceiver,persona,0.8,0.6882793017456359,0.6232837115190056,0.7689067691805291,0.1143179216535757,0.5063799100044446,0.5555555555555556,0.1372323344534664,0.17962228968
453,tulu-2-7b,female,standardsperceiver,topic,0.78,0.6882793017456359,0.6232837115190056,0.7689067691805291,0.0690478671308513,0.4703375730115553,0.7037037037037037,0.1511419072382208,0.14692078854
454,tulu-2-7b,female,strongadvocate,persona,0.96,0.8149606299212598,0.5666757959024611,0.9203309849608016,-0.0778324515815894,0.463373567085372,0.5666666666666667,0.1095177810194231,0.0929657767
455,tulu-2-7b,female,strongadvocate,topic,0.88,0.8149606299212598,0.5666757959024611,0.9203309849608016,0.0184248636423041,0.4389993479085523,0.7241379310344828,0.0515564763323848,0.118855294
456,tulu-2-7b,female,sexismdenier,persona,0.76,0.2022792022792023,0.3206451612903226,0.5503882859397968,0.0891222494214612,0.4537528480269322,0.6296296296296297,-0.0846035158353709,0.2250422818
457,tulu-2-7b,female,sexismdenier,topic,0.8,0.2022792022792023,0.3206451612903226,0.5503882859397968,0.1700463589070214,0.4740028515840188,0.4444444444444444,-0.1109163644403509,0.2321071830199999
458,tulu-2-7b,female,traditionalistrealist,persona,0.74,0.523225241016652,0.568166200029257,0.5945512401357796,0.0650920296542212,0.3981849191023067,0.6923076923076923,0.0834479519472629,0.15520187328
459,tulu-2-7b,female,traditionalistrealist,topic,0.84,0.523225241016652,0.568166200029257,0.5945512401357796,0.017419503185866,0.3939588044993968,0.5357142857142857,0.0658732774993942,0.18242578684
460,tulu-2-7b,male,femaleadvocate8,persona,0.7,0.171875,0.2425156648874449,0.4148988457967688,-0.0683353920866825,0.3667546031855735,0.5769230769230769,-0.1097517346095459,0.21113900568
461,tulu-2-7b,male,femaleadvocate8,topic,0.78,0.171875,0.2425156648874449,0.4148988457967688,-0.0345425585141234,0.4721928859046596,0.6296296296296297,0.0423601681383231,0.1985748896399999
462,tulu-2-7b,male,femalediscriminationbel,persona,0.76,0.2870159453302961,0.4024083769633508,0.1812632068286302,0.0451617931292917,0.5114837533888403,0.5925925925925926,0.0630889165838142,0.1756271144489795
463,tulu-2-7b,male,femalediscriminationbel,topic,0.76,0.2870159453302961,0.4024083769633508,0.1812632068286302,0.0048059818049552,0.4434576529696859,0.6666666666666666,-0.0575469940777229,0.20627016474
464,tulu-2-7b,male,femaleeconomistadvocate,persona,0.8,0.316546762589928,0.3043043043043043,0.3276683008207139,-0.0717624621332969,0.4138136478570791,0.5185185185185185,0.0074977154838276,0.20242356035
465,tulu-2-7b,male,femaleeconomistadvocate,topic,0.92,0.316546762589928,0.3043043043043043,0.3276683008207139,-0.0479935948573028,0.4013930154883343,0.4137931034482758,0.0304941988567792,0.1456020922799999
466,tulu-2-7b,male,genderbiases,persona,0.52,0.5609065155807366,0.4129150656649653,0.8118252568328653,0.0460488976019685,0.427828755745521,0.6956521739130435,-0.0246390562779529,0.2215524153
467,tulu-2-7b,male,genderbiases,topic,0.56,0.5609065155807366,0.4129150656649653,0.8118252568328653,0.0542540535486762,0.4745046575233419,0.6666666666666666,0.0804897924567688,0.19844364737
468,tulu-2-7b,male,genderegalitarian,persona,0.74,0.4390934844192635,0.6843795878268741,0.1881747431671347,0.0173862683108485,0.5182069565082813,0.5555555555555556,0.0940406469069858,0.16726627418
469,tulu-2-7b,male,genderegalitarian,topic,0.78,0.4390934844192635,0.6843795878268741,0.1881747431671347,0.1401148447191107,0.500735132317794,0.6296296296296297,0.0298866077675297,0.1728537631199999
470,tulu-2-7b,male,genderequalityadvocate3,persona,0.78,0.6023235031277927,0.5581729896862321,0.4054487598642203,0.1049571279602882,0.4490916700015666,0.4444444444444444,-0.0219954830273159,0.1203394673
471,tulu-2-7b,male,genderequalityadvocate3,topic,0.58,0.6023235031277927,0.5581729896862321,0.4054487598642203,0.1850011286445035,0.5389443806239537,0.7083333333333334,0.1121541567560981,0.1429052933
472,tulu-2-7b,male,genderequalityadvocate5,persona,0.62,0.584,0.6519889527373157,0.2310932308194707,0.1677207505482534,0.4203578477264732,0.48,0.0467410837943293,0.22562568432
473,tulu-2-7b,male,genderequalityadvocate5,topic,0.66,0.584,0.6519889527373157,0.2310932308194707,0.1787300080346044,0.4053550452897043,0.52,0.0428469676519299,0.2166894085
474,tulu-2-7b,male,femaleleadershipskeptic,persona,0.7,0.4977973568281938,0.6152533201108968,0.273258577408023,0.1631549861998211,0.6188309917930795,0.5769230769230769,0.2386322918988942,0.1973399324799999
475,tulu-2-7b,male,femaleleadershipskeptic,topic,0.76,0.4977973568281938,0.6152533201108968,0.273258577408023,0.1171530287911198,0.5439256102397805,0.5925925925925926,0.1556181565064573,0.2509990807
476,tulu-2-7b,male,genderequalityskeptic3,persona,0.58,0.3768179814896431,0.6706648590390133,0.0796690150391986,0.2656574816496999,0.5345320096091618,0.7083333333333334,-0.1082252152562484,0.18355675496
477,tulu-2-7b,male,genderequalityskeptic3,topic,0.74,0.3768179814896431,0.6706648590390133,0.0796690150391986,0.2394647291944397,0.5815518424624488,0.6153846153846154,-0.0710519468782594,0.18824786094
478,tulu-2-7b,male,interestdiscrepancy,persona,0.86,0.3670133729569094,0.6367517173699706,0.670608279935473,0.0937479102154724,0.4799959440431985,0.6428571428571429,0.1278924587091424,0.17261432614
479,tulu-2-7b,male,interestdiscrepancy,topic,0.66,0.3670133729569094,0.6367517173699706,0.670608279935473,0.0665659437936758,0.5039146759293296,0.72,0.1649125212511866,0.14873424862
480,tulu-2-7b,male,malepreferential,persona,0.68,0.683453237410072,0.7121017851859158,0.672331699179286,-0.1240738410478393,0.5087130566969275,0.5769230769230769,0.1500649325680076,0.18287452513
481,tulu-2-7b,male,malepreferential,topic,0.82,0.683453237410072,0.7121017851859158,0.672331699179286,0.0346028282717026,0.4764876889019477,0.5357142857142857,0.1085186833250462,0.21650755372
482,tulu-2-7b,male,malesupremacist4,persona,0.7,0.828125,0.6413195771239333,0.5851011542032313,-0.0704027702903742,0.4455323123130478,0.5,0.0021685971038206,0.1979219140999999
483,tulu-2-7b,male,malesupremacist4,topic,0.64,0.828125,0.6413195771239333,0.5851011542032313,0.0825174989396116,0.5282413248092898,0.64,0.0823091081121058,0.14174969694
484,tulu-2-7b,male,politicalpundit,persona,0.76,0.7129840546697038,0.5540948400951883,0.8187367931713698,-0.1066873209359723,0.5163434096745082,0.5,0.1780461193072738,0.1312729797
485,tulu-2-7b,male,politicalpundit,topic,0.6,0.7129840546697038,0.5540948400951883,0.8187367931713698,-0.1679669570819309,0.4366792547639715,0.5416666666666666,0.0834577000801612,0.15941515844
486,tulu-2-7b,male,femaleleadershipadvocate,persona,0.7,0.5022026431718062,0.4216977327608686,0.722082174691857,0.0029826623321956,0.4401126426383985,0.6153846153846154,-0.0204601444896202,0.1325630921599999
487,tulu-2-7b,male,femaleleadershipadvocate,topic,0.82,0.5022026431718062,0.4216977327608686,0.722082174691857,-0.0041216851624861,0.4484564263646196,0.3214285714285714,0.0402321731044001,0.1251659375
488,tulu-2-7b,male,responsedenier,persona,0.44,0.6329866270430907,0.4446329185883388,0.329391720064527,0.2006525558304748,0.5211540610243232,1.0,0.2399567333306017,0.21769621162
489,tulu-2-7b,male,responsedenier,topic,0.56,0.6329866270430907,0.4446329185883388,0.329391720064527,-0.0058561165987393,0.4406139825386976,0.75,0.0897417355552682,0.1739411039
490,tulu-2-7b,male,sexismclaimer,persona,0.5,0.5714285714285714,0.4173602853745541,0.9469902279841446,0.0168584155481463,0.5563346083958943,0.782608695652174,0.0577788666160647,0.2778756206
491,tulu-2-7b,male,sexismclaimer,topic,0.66,0.5714285714285714,0.4173602853745541,0.9469902279841446,-0.0435931517689768,0.4227327993421843,0.52,-0.1296979164728294,0.25171853792
492,tulu-2-7b,male,standardsperceiver,persona,0.66,0.416,0.3767162884809943,0.7689067691805291,0.1376066821580797,0.4376778105894724,0.56,0.0220329830409286,0.2007286525999999
493,tulu-2-7b,male,standardsperceiver,topic,0.52,0.416,0.3767162884809943,0.7689067691805291,0.1772039148268791,0.4884940895667443,0.6521739130434783,0.0872123835147803,0.1843375579
494,tulu-2-7b,male,strongadvocate,persona,0.88,0.6231820185103569,0.4333242040975388,0.9203309849608016,-0.0217060632883392,0.4343080322916914,0.4642857142857143,0.0676672907961159,0.12158725912
495,tulu-2-7b,male,strongadvocate,topic,0.88,0.6231820185103569,0.4333242040975388,0.9203309849608016,0.0576195570346996,0.5335841372730287,0.5357142857142857,0.1971856241494949,0.1213889790199999
496,tulu-2-7b,male,sexismdenier,persona,0.82,0.4285714285714286,0.6793548387096775,0.5503882859397968,0.3578910455836616,0.5364566762272904,0.4642857142857143,0.0552021714501294,0.20143534398
497,tulu-2-7b,male,sexismdenier,topic,0.88,0.4285714285714286,0.6793548387096775,0.5503882859397968,0.1383073588283562,0.5089115536994209,0.4482758620689655,-0.0495858369494789,0.2307228557
498,tulu-2-7b,male,traditionalistrealist,persona,0.9,0.3976764968722073,0.431833799970743,0.5945512401357796,-0.0210274621916561,0.3880936675786141,0.5,0.0403964472121238,0.18485224168
499,tulu-2-7b,male,traditionalistrealist,topic,0.9,0.3976764968722073,0.431833799970743,0.5945512401357796,0.0969922825560324,0.4064326387463194,0.3793103448275862,0.0980408831784617,0.15991214254
500,tulu-2-dpo-70b,base,femaleadvocate8,topic,0.86,0.3534031413612565,0.5,0.0566524253079738,-0.1287247536722379,0.3615264501814562,-1.0,-1.0,0.20084019636
501,tulu-2-dpo-70b,base,femalediscriminationbel,topic,0.94,0.3603020496224379,0.5,0.007246801447892,0.0041476743865773,0.442488011530632,-1.0,-1.0,0.23126893486
502,tulu-2-dpo-70b,base,femaleeconomistadvocate,topic,0.88,0.5292096219931272,0.5,0.359364145160102,0.0034888650360012,0.4456825352118332,-1.0,-1.0,0.15866499214
503,tulu-2-dpo-70b,base,genderbiases,topic,0.76,0.6865869853917662,0.5,0.4186969093556866,0.0225127476182564,0.469577496964087,-1.0,-1.0,0.2369227546
504,tulu-2-dpo-70b,base,genderegalitarian,topic,0.88,0.3134130146082337,0.5,0.5813030906443133,0.154042399345993,0.4024590069849446,-1.0,-1.0,0.16011695111
505,tulu-2-dpo-70b,base,genderequalityadvocate3,topic,0.76,0.5389380530973451,0.5,0.9936054771225185,-0.0245667982524493,0.3907482322215355,-1.0,-1.0,0.1107597731199999
506,tulu-2-dpo-70b,base,genderequalityadvocate5,topic,0.8,0.443298969072165,0.5,0.3984064346198517,0.18935765563182,0.3864155408663627,-1.0,-1.0,0.1869923809199999
507,tulu-2-dpo-70b,base,femaleleadershipskeptic,topic,0.94,0.4042599912165129,0.5,0.6872280763864778,-0.0398208764636398,0.3769398410490108,-1.0,-1.0,0.23247423886
508,tulu-2-dpo-70b,base,genderequalityskeptic3,topic,0.96,0.2805708013172338,0.5,0.0066162534477518,-0.0022846396847595,0.400181315984029,-1.0,-1.0,0.21019025998
509,tulu-2-dpo-70b,base,interestdiscrepancy,topic,0.82,0.2876106194690265,0.5,0.4244119622413171,0.0985252698872766,0.3568102557484696,-1.0,-1.0,0.19868191482
510,tulu-2-dpo-70b,base,malepreferential,topic,0.94,0.4707903780068728,0.5,0.6406358548398979,0.0207809756854197,0.5204103956831262,-1.0,-1.0,0.26364110416
511,tulu-2-dpo-70b,base,malesupremacist4,topic,0.8571428571428571,0.6465968586387435,0.5,0.943347574692026,-0.0775489254197366,0.4420852965732623,-1.0,-1.0,0.2255311000204081
512,tulu-2-dpo-70b,base,politicalpundit,topic,0.7,0.639697950377562,0.5,0.992753198552108,-0.0619063170658064,0.4082792642737637,-1.0,-1.0,0.15969694398
513,tulu-2-dpo-70b,base,femaleleadershipadvocate,topic,0.8,0.5957400087834871,0.5,0.9986084768127425,-0.0427515177573346,0.4026111009793404,-1.0,-1.0,0.13989629602
514,tulu-2-dpo-70b,base,responsedenier,topic,0.56,0.7123893805309734,0.5,0.5755880377586828,0.0750544918751098,0.2825826046958802,-1.0,-1.0,0.1665339471
515,tulu-2-dpo-70b,base,sexismclaimer,topic,0.72,0.6894502228826151,0.5,0.9748211582993982,0.0220740878994639,0.4498696655786338,-1.0,-1.0,0.22984459472
516,tulu-2-dpo-70b,base,standardsperceiver,topic,0.78,0.5567010309278351,0.5,0.6015935653801483,0.1398787268580568,0.3930365411858809,-1.0,-1.0,0.1745243571799999
517,tulu-2-dpo-70b,base,strongadvocate,topic,0.78,0.7194291986827662,0.5,0.993383746552248,0.1291856597811758,0.467636132138552,-1.0,-1.0,0.13968801278
518,tulu-2-dpo-70b,base,sexismdenier,topic,0.96,0.3105497771173848,0.5,0.6790199537395338,0.1501701445074188,0.4517758636609882,-1.0,-1.0,0.23441351404
519,tulu-2-dpo-70b,base,traditionalistrealist,topic,0.96,0.4610619469026549,0.5,0.0063945228774816,-0.1617731994984388,0.3209310226369852,-1.0,-1.0,0.1482751453
520,tulu-2-dpo-70b,female,femaleadvocate8,persona,0.9387755102040816,0.5368421052631579,0.7574843351125551,0.0566524253079738,-0.0667324056368881,0.3622414699499158,0.4827586206896552,0.0320151597891159,0.181319861877551
521,tulu-2-dpo-70b,female,femaleadvocate8,topic,0.82,0.5368421052631579,0.7574843351125551,0.0566524253079738,-0.0847182350398592,0.4322608342984828,0.4642857142857143,0.1497611237147437,0.16939781344
522,tulu-2-dpo-70b,female,femalediscriminationbel,persona,0.86,0.4262295081967213,0.5975916230366493,0.007246801447892,0.0202568812934929,0.3848673895814831,0.5,-0.0061927297348576,0.2130796115199999
523,tulu-2-dpo-70b,female,femalediscriminationbel,topic,0.92,0.4262295081967213,0.5975916230366493,0.007246801447892,-0.0879275779507353,0.4670396231641673,0.5862068965517241,0.0825991216071211,0.17228973574
524,tulu-2-dpo-70b,female,femaleeconomistadvocate,persona,0.96,0.7236842105263158,0.6956956956956958,0.359364145160102,-0.0273082467707444,0.4226335071502848,0.3,-0.012188926097855,0.13641167192
525,tulu-2-dpo-70b,female,femaleeconomistadvocate,topic,0.84,0.7236842105263158,0.6956956956956958,0.359364145160102,-0.0993574524275189,0.4158730623198718,0.5357142857142857,0.0557914156900336,0.144534114
526,tulu-2-dpo-70b,female,genderbiases,persona,0.8,0.7975000000000001,0.5870849343350346,0.4186969093556866,0.0681175479161305,0.4669624084081405,0.7407407407407407,0.1248484613893666,0.20866947442
527,tulu-2-dpo-70b,female,genderbiases,topic,0.74,0.7975000000000001,0.5870849343350346,0.4186969093556866,-0.0080020240064557,0.4961763860227109,0.6296296296296297,0.1737570042934575,0.2093759624399999
528,tulu-2-dpo-70b,female,genderegalitarian,persona,0.8,0.2024999999999999,0.3156204121731259,0.5813030906443133,0.1568718296225341,0.4788335598432101,0.5925925925925926,0.120647630696506,0.1364055883
529,tulu-2-dpo-70b,female,genderegalitarian,topic,0.9,0.2024999999999999,0.3156204121731259,0.5813030906443133,0.175785079392451,0.4068018605010678,0.4482758620689655,0.0593684188825212,0.16240651068
530,tulu-2-dpo-70b,female,genderequalityadvocate3,persona,0.82,0.476774758983348,0.4418270103137679,0.9936054771225185,0.0612266530800275,0.3787564864972743,0.6428571428571429,-0.0118233048310166,0.1155726276
531,tulu-2-dpo-70b,female,genderequalityadvocate3,topic,0.88,0.476774758983348,0.4418270103137679,0.9936054771225185,0.0071897227759805,0.3564893438246487,0.4827586206896552,-0.0146657072512059,0.11879271974
532,tulu-2-dpo-70b,female,genderequalityadvocate5,persona,0.66,0.3117206982543641,0.3480110472626843,0.3984064346198517,0.2991697160634265,0.4105655207778468,0.64,0.0968680634331588,0.16116987202
533,tulu-2-dpo-70b,female,genderequalityadvocate5,topic,0.4,0.3117206982543641,0.3480110472626843,0.3984064346198517,0.2095311487873244,0.3895784390600104,0.5238095238095238,0.0300000759811793,0.21047418638
534,tulu-2-dpo-70b,female,femaleleadershipskeptic,persona,0.68,0.3112959719789842,0.3847466798891032,0.6872280763864778,0.0755187453992715,0.4418732342235544,0.5769230769230769,0.0898503141257246,0.2465930004
535,tulu-2-dpo-70b,female,femaleleadershipskeptic,topic,0.86,0.3112959719789842,0.3847466798891032,0.6872280763864778,0.0718054778344443,0.3484144918414313,0.4642857142857143,-0.0040103337631444,0.22830847782
536,tulu-2-dpo-70b,female,genderequalityskeptic3,persona,0.94,0.1850393700787401,0.3293351409609867,0.0066162534477518,0.0007408209223274,0.3987504689940438,0.4482758620689655,0.0416434313306554,0.2246183524
537,tulu-2-dpo-70b,female,genderequalityskeptic3,topic,0.96,0.1850393700787401,0.3293351409609867,0.0066162534477518,0.0248490089128116,0.3984123441908094,0.5517241379310345,0.0617281018513744,0.2478277512999999
538,tulu-2-dpo-70b,female,interestdiscrepancy,persona,0.88,0.2093704245973645,0.3632482826300294,0.4244119622413171,0.1536964258329756,0.4127495984446422,0.5517241379310345,0.1022609964242496,0.1249045696399999
539,tulu-2-dpo-70b,female,interestdiscrepancy,topic,0.84,0.2093704245973645,0.3632482826300294,0.4244119622413171,0.0189728614526087,0.3777217959139267,0.5,0.0365404470387423,0.17465783672
540,tulu-2-dpo-70b,female,malepreferential,persona,0.66,0.2763157894736842,0.2878982148140842,0.6406358548398979,-0.0986987811316573,0.3808786318157658,0.56,-0.0568436549144381,0.2397533258
541,tulu-2-dpo-70b,female,malepreferential,topic,0.82,0.2763157894736842,0.2878982148140842,0.6406358548398979,0.1151963352043467,0.4975449998204301,0.6428571428571429,0.1295100801313224,0.23300485862
542,tulu-2-dpo-70b,female,malesupremacist4,persona,0.58,0.463157894736842,0.3586804228760667,0.943347574692026,0.0625125228474949,0.541009403801904,0.75,0.291799075281941,0.20417912956
543,tulu-2-dpo-70b,female,malesupremacist4,topic,0.7,0.463157894736842,0.3586804228760667,0.943347574692026,0.0710149477496684,0.5686940922456629,0.7307692307692307,0.3583764188550304,0.23860912826
544,tulu-2-dpo-70b,female,politicalpundit,persona,0.66,0.5737704918032787,0.4459051599048116,0.992753198552108,-0.0452473574640118,0.4685085045568871,0.76,0.1324098913813891,0.1648454341999999
545,tulu-2-dpo-70b,female,politicalpundit,topic,0.82,0.5737704918032787,0.4459051599048116,0.992753198552108,-0.0734051824720854,0.3993518444207998,0.8148148148148148,0.090241973937599,0.1326176189
546,tulu-2-dpo-70b,female,femaleleadershipadvocate,persona,0.72,0.6887040280210157,0.5783022672391315,0.9986084768127425,0.032194474039838,0.4350449682283802,0.5769230769230769,0.1101357639867511,0.15937010536
547,tulu-2-dpo-70b,female,femaleleadershipadvocate,topic,0.86,0.6887040280210157,0.5783022672391315,0.9986084768127425,0.0158605531945743,0.4644211149162892,0.6785714285714286,0.1579547219172481,0.1258222330199999
548,tulu-2-dpo-70b,female,responsedenier,persona,0.48,0.7906295754026355,0.5553670814116611,0.5755880377586828,0.1822329344539194,0.4655267898587213,0.5217391304347826,0.226765629527411,0.18451548352
549,tulu-2-dpo-70b,female,responsedenier,topic,0.32,0.7906295754026355,0.5553670814116611,0.5755880377586828,0.09871215330301,0.3577038625876109,0.75,0.0670914432526349,0.15259759808
550,tulu-2-dpo-70b,female,sexismclaimer,persona,0.88,0.7977207977207977,0.582639714625446,0.9748211582993982,0.0270015808676018,0.4415961753490359,0.5517241379310345,0.0126233783500117,0.2791265392
551,tulu-2-dpo-70b,female,sexismclaimer,topic,0.8,0.7977207977207977,0.582639714625446,0.9748211582993982,0.0181009193477131,0.462127127402868,0.5925925925925926,0.0520941393943971,0.252046748468
552,tulu-2-dpo-70b,female,standardsperceiver,persona,0.8,0.6882793017456359,0.6232837115190056,0.6015935653801483,0.0973404125596295,0.4307897048118786,0.5555555555555556,0.0379309691029258,0.18404968418
553,tulu-2-dpo-70b,female,standardsperceiver,topic,0.72,0.6882793017456359,0.6232837115190056,0.6015935653801483,0.0915201900145759,0.377150759621272,0.5384615384615384,-0.0160099407221792,0.16894192106
554,tulu-2-dpo-70b,female,strongadvocate,persona,0.92,0.8149606299212598,0.5666757959024611,0.993383746552248,0.0820931558204448,0.5125486633994363,0.5517241379310345,0.08503685640924,0.16131470994
555,tulu-2-dpo-70b,female,strongadvocate,topic,0.72,0.8149606299212598,0.5666757959024611,0.993383746552248,0.0317253307267535,0.519751426908705,0.4615384615384615,0.1502237692597502,0.17816938284
556,tulu-2-dpo-70b,female,sexismdenier,persona,0.8775510204081632,0.2022792022792023,0.3206451612903226,0.6790199537395338,0.0877098334669209,0.4513440232472298,0.5357142857142857,-0.0110205446705865,0.2034127584897959
557,tulu-2-dpo-70b,female,sexismdenier,topic,0.94,0.2022792022792023,0.3206451612903226,0.6790199537395338,0.0520482153551677,0.3820892853608956,0.5333333333333333,-0.0204596303345677,0.24458069178
558,tulu-2-dpo-70b,female,traditionalistrealist,persona,0.88,0.523225241016652,0.568166200029257,0.0063945228774816,-0.0179087830929851,0.3497064797453178,0.5357142857142857,0.0719522525572233,0.16519166146
559,tulu-2-dpo-70b,female,traditionalistrealist,topic,0.94,0.523225241016652,0.568166200029257,0.0063945228774816,-0.177139282694017,0.3089699138294566,0.5172413793103449,-0.0012326933123585,0.13149021656
560,tulu-2-dpo-70b,male,femaleadvocate8,persona,0.82,0.171875,0.2425156648874449,0.0566524253079738,-0.0113758694805721,0.4197056671468223,0.4642857142857143,0.0747955763741377,0.2044094578999999
561,tulu-2-dpo-70b,male,femaleadvocate8,topic,0.7,0.171875,0.2425156648874449,0.0566524253079738,-0.0254151428870645,0.4574326459099265,0.7307692307692307,0.1885575905005008,0.17669258746
562,tulu-2-dpo-70b,male,femalediscriminationbel,persona,0.94,0.2870159453302961,0.4024083769633508,0.007246801447892,-0.0176609080502318,0.4197277043507564,0.6666666666666666,-0.0037156484629852,0.2112430321599999
563,tulu-2-dpo-70b,male,femalediscriminationbel,topic,0.9,0.2870159453302961,0.4024083769633508,0.007246801447892,0.0586842478531932,0.4043418537486683,0.6206896551724138,0.0362442546005167,0.1905943732799999
564,tulu-2-dpo-70b,male,femaleeconomistadvocate,persona,0.94,0.316546762589928,0.3043043043043043,0.359364145160102,-0.017111120622232,0.4156017691641356,0.4333333333333333,0.00182475518316,0.19822386572
565,tulu-2-dpo-70b,male,femaleeconomistadvocate,topic,0.8,0.316546762589928,0.3043043043043043,0.359364145160102,-0.0697139212921357,0.3947583657044631,0.7407407407407407,-0.0144632943583191,0.1942488567599999
